"Grass-legume hay"|"Tons"||3.5|||||||"26819546"|"51891161"
"Pasture"|"AUM"||10.5|||||||"26819546"|"51891162"
"Soybeans"|"Bu"||70|||||||"26819546"|"51891163"
"Alfalfa hay"|"Tons"||5|||||||"26819547"|"51891164"
"Barley"|"Bu"||85|||||||"26819547"|"51891165"
"Corn"|"Bu"||170|||||||"26819547"|"51891166"
"Corn silage"|"Tons"||30|||||||"26819547"|"51891167"
"Grass-legume hay"|"Tons"||3.5|||||||"26819547"|"51891168"
"Pasture"|"AUM"||10.5|||||||"26819547"|"51891169"
"Soybeans"|"Bu"||70|||||||"26819547"|"51891170"
"Tobacco"|"Lbs"||2500|||||||"26819547"|"51891171"
"Wheat"|"Bu"||75|||||||"26819547"|"51891172"
"Alfalfa hay"|"Tons"||4.5|||||||"26819548"|"51891173"
"Barley"|"Bu"||85|||||||"26819548"|"51891174"
"Corn"|"Bu"||170|||||||"26819548"|"51891175"
"Corn silage"|"Tons"||30|||||||"26819548"|"51891176"
"Grass-legume hay"|"Tons"||3.5|||||||"26819548"|"51891177"
"Pasture"|"AUM"||10.5|||||||"26819548"|"51891178"
"Soybeans"|"Bu"||70|||||||"26819548"|"51891179"
"Tobacco"|"Lbs"||2500|||||||"26819548"|"51891180"
"Wheat"|"Bu"||75|||||||"26819548"|"51891181"
"Corn"|"Bu"||170|||||||"26819549"|"51891182"
"Corn silage"|"Tons"||30|||||||"26819549"|"51891183"
"Grass-legume hay"|"Tons"||3.5|||||||"26819549"|"51891184"
"Pasture"|"AUM"||10.5|||||||"26819549"|"51891185"
"Soybeans"|"Bu"||70|||||||"26819549"|"51891186"
"Tobacco"|"Lbs"||2500|||||||"26819549"|"51891187"
"Wheat"|"Bu"||75|||||||"26819549"|"51891188"
"Alfalfa hay"|"Tons"||5.5|||||||"26819549"|"51891189"
"Barley"|"Bu"||85|||||||"26819549"|"51891190"
"Oats"|"Bu"||80|||||||"26819549"|"51891191"
"Alfalfa hay"|"Tons"||4.5|||||||"26819550"|"51891192"
"Barley"|"Bu"||85|||||||"26819550"|"51891193"
"Corn"|"Bu"||170|||||||"26819550"|"51891194"
"Corn silage"|"Tons"||30|||||||"26819550"|"51891195"
"Grass-legume hay"|"Tons"||3.5|||||||"26819550"|"51891196"
"Pasture"|"AUM"||10.5|||||||"26819550"|"51891197"
"Soybeans"|"Bu"||70|||||||"26819550"|"51891198"
"Tobacco"|"Lbs"||2500|||||||"26819550"|"51891199"
"Wheat"|"Bu"||75|||||||"26819550"|"51891200"
"Oats"|"Bu"||80|||||||"26819550"|"51891201"
"Alfalfa hay"|"Tons"||5|||||||"26819551"|"51891202"
"Barley"|"Bu"||85|||||||"26819551"|"51891203"
"Corn"|"Bu"||165|||||||"26819551"|"51891204"
"Corn silage"|"Tons"||30|||||||"26819551"|"51891205"
"Grass-legume hay"|"Tons"||3.5|||||||"26819551"|"51891206"
"Pasture"|"AUM"||9.5|||||||"26819551"|"51891207"
"Soybeans"|"Bu"||65|||||||"26819551"|"51891208"
"Tobacco"|"Lbs"||2500|||||||"26819551"|"51891209"
"Wheat"|"Bu"||75|||||||"26819551"|"51891210"
"Oats"|"Bu"||80|||||||"26819551"|"51891211"
"Alfalfa hay"|"Tons"||3.5|||||||"26819552"|"51891212"
"Barley"|"Bu"||65|||||||"26819552"|"51891213"
"Corn"|"Bu"||125|||||||"26819552"|"51891214"
"Corn silage"|"Tons"||25|||||||"26819552"|"51891215"
"Grass-legume hay"|"Tons"||3|||||||"26819552"|"51891216"
"Pasture"|"AUM"||6.5|||||||"26819552"|"51891217"
"Soybeans"|"Bu"||50|||||||"26819552"|"51891218"
"Tobacco"|"Lbs"||2300|||||||"26819552"|"51891219"
"Wheat"|"Bu"||55|||||||"26819552"|"51891220"
"Oats"|"Bu"||70|||||||"26819552"|"51891221"
"Alfalfa hay"|"Tons"||5|||||||"26819553"|"51891222"
"Barley"|"Bu"||85|||||||"26819553"|"51891223"
"Corn"|"Bu"||170|||||||"26819553"|"51891224"
"Corn silage"|"Tons"||30|||||||"26819553"|"51891225"
"Grass-legume hay"|"Tons"||3.5|||||||"26819553"|"51891226"
"Pasture"|"AUM"||10.5|||||||"26819553"|"51891227"
"Soybeans"|"Bu"||70|||||||"26819553"|"51891228"
"Tobacco"|"Lbs"||2500|||||||"26819553"|"51891229"
"Wheat"|"Bu"||75|||||||"26819553"|"51891230"
"Oats"|"Bu"||80|||||||"26819553"|"51891231"
"Alfalfa hay"|"Tons"||3.5|||||||"26819554"|"51891232"
"Barley"|"Bu"||55|||||||"26819554"|"51891233"
"Corn"|"Bu"||115|||||||"26819554"|"51891234"
"Corn silage"|"Tons"||25|||||||"26819554"|"51891235"
"Grass-legume hay"|"Tons"||3|||||||"26819554"|"51891236"
"Pasture"|"AUM"||6.5|||||||"26819554"|"51891237"
"Soybeans"|"Bu"||45|||||||"26819554"|"51891238"
"Tobacco"|"Lbs"||2400|||||||"26819554"|"51891239"
"Wheat"|"Bu"||50|||||||"26819554"|"51891240"
"Oats"|"Bu"||60|||||||"26819554"|"51891241"
"Tobacco"|"Lbs"||2400|||||||"26819555"|"51891242"
"Wheat"|"Bu"||70|||||||"26819555"|"51891243"
"Alfalfa hay"|"Tons"||5|||||||"26819555"|"51891244"
"Barley"|"Bu"||80|||||||"26819555"|"51891245"
"Corn"|"Bu"||160|||||||"26819555"|"51891246"
"Corn silage"|"Tons"||30|||||||"26819555"|"51891247"
"Grass-legume hay"|"Tons"||3.5|||||||"26819555"|"51891248"
"Pasture"|"AUM"||905|||||||"26819555"|"51891249"
"Soybeans"|"Bu"||65|||||||"26819555"|"51891250"
"Oats"|"Bu"||75|||||||"26819555"|"51891251"
"Alfalfa hay"|"Tons"||4|||||||"26819556"|"51891252"
"Barley"|"Bu"||80|||||||"26819556"|"51891253"
"Corn"|"Bu"||160|||||||"26819556"|"51891254"
"Corn silage"|"Tons"||30|||||||"26819556"|"51891255"
"Grass-legume hay"|"Tons"||3.5|||||||"26819556"|"51891256"
"Pasture"|"AUM"||9.5|||||||"26819556"|"51891257"
"Soybeans"|"Bu"||65|||||||"26819556"|"51891258"
"Tobacco"|"Lbs"||2400|||||||"26819556"|"51891259"
"Wheat"|"Bu"||70|||||||"26819556"|"51891260"
"Oats"|"Bu"||75|||||||"26819556"|"51891261"
"Alfalfa hay"|"Tons"||5|||||||"26819557"|"51891262"
"Barley"|"Bu"||85|||||||"26819557"|"51891263"
"Corn"|"Bu"||165|||||||"26819557"|"51891264"
"Corn silage"|"Tons"||30|||||||"26819557"|"51891265"
"Grass-legume hay"|"Tons"||3.5|||||||"26819557"|"51891266"
"Pasture"|"AUM"||9.5|||||||"26819557"|"51891267"
"Soybeans"|"Bu"||65|||||||"26819557"|"51891268"
"Tobacco"|"Lbs"||2500|||||||"26819557"|"51891269"
"Wheat"|"Bu"||75|||||||"26819557"|"51891270"
"Oats"|"Bu"||80|||||||"26819557"|"51891271"
"Alfalfa hay"|"Tons"||3.5|||||||"26819558"|"51891272"
"Barley"|"Bu"||55|||||||"26819558"|"51891273"
"Corn"|"Bu"||115|||||||"26819558"|"51891274"
"Corn silage"|"Tons"||25|||||||"26819558"|"51891275"
"Grass-legume hay"|"Tons"||3|||||||"26819558"|"51891276"
"Pasture"|"AUM"||6.5|||||||"26819558"|"51891277"
"Soybeans"|"Bu"||45|||||||"26819558"|"51891278"
"Tobacco"|"Lbs"||2400|||||||"26819558"|"51891279"
"Wheat"|"Bu"||50|||||||"26819558"|"51891280"
"Oats"|"Bu"||60|||||||"26819558"|"51891281"
"Alfalfa hay"|"Tons"||3.5|||||||"26819559"|"51891282"
"Barley"|"Bu"||65|||||||"26819559"|"51891283"
"Corn"|"Bu"||100|||||||"26819559"|"51891284"
"Corn silage"|"Tons"||20|||||||"26819559"|"51891285"
"Grass-legume hay"|"Tons"||3|||||||"26819559"|"51891286"
"Pasture"|"AUM"||6|||||||"26819559"|"51891287"
"Soybeans"|"Bu"||45|||||||"26819559"|"51891288"
"Tobacco"|"Lbs"||2300|||||||"26819559"|"51891289"
"Wheat"|"Bu"||50|||||||"26819559"|"51891290"
"Oats"|"Bu"||70|||||||"26819559"|"51891291"
"Alfalfa hay"|"Tons"||5|||||||"26819560"|"51891292"
"Barley"|"Bu"||85|||||||"26819560"|"51891293"
"Corn"|"Bu"||170|||||||"26819560"|"51891294"
"Corn silage"|"Tons"||30|||||||"26819560"|"51891295"
"Grass-legume hay"|"Tons"||3.5|||||||"26819560"|"51891296"
"Pasture"|"AUM"||10.5|||||||"26819560"|"51891297"
"Soybeans"|"Bu"||70|||||||"26819560"|"51891298"
"Tobacco"|"Lbs"||2500|||||||"26819560"|"51891299"
"Wheat"|"Bu"||75|||||||"26819560"|"51891300"
"Oats"|"Bu"||80|||||||"26819560"|"51891301"
"Tobacco"|"Lbs"||2500|||||||"26819561"|"51891302"
"Wheat"|"Bu"||75|||||||"26819561"|"51891303"
"Alfalfa hay"|"Tons"||5.5|||||||"26819561"|"51891304"
"Barley"|"Bu"||85|||||||"26819561"|"51891305"
"Corn"|"Bu"||170|||||||"26819561"|"51891306"
"Corn silage"|"Tons"||30|||||||"26819561"|"51891307"
"Grass-legume hay"|"Tons"||3.5|||||||"26819561"|"51891308"
"Pasture"|"AUM"||10.5|||||||"26819561"|"51891309"
"Soybeans"|"Bu"||70|||||||"26819561"|"51891310"
"Oats"|"Bu"||80|||||||"26819561"|"51891311"
"Alfalfa hay"|"Tons"||5|||||||"26819562"|"51891312"
"Barley"|"Bu"||85|||||||"26819562"|"51891313"
"Corn"|"Bu"||165|||||||"26819562"|"51891314"
"Corn silage"|"Tons"||30|||||||"26819562"|"51891315"
"Grass-legume hay"|"Tons"||3.5|||||||"26819562"|"51891316"
"Pasture"|"AUM"||9.5|||||||"26819562"|"51891317"
"Soybeans"|"Bu"||65|||||||"26819562"|"51891318"
"Tobacco"|"Lbs"||2500|||||||"26819562"|"51891319"
"Wheat"|"Bu"||75|||||||"26819562"|"51891320"
"Oats"|"Bu"||80|||||||"26819562"|"51891321"
"Alfalfa hay"|"Tons"||3.5|||||||"26819563"|"51891322"
"Barley"|"Bu"||55|||||||"26819563"|"51891323"
"Corn"|"Bu"||115|||||||"26819563"|"51891324"
"Corn silage"|"Tons"||25|||||||"26819563"|"51891325"
"Grass-legume hay"|"Tons"||3|||||||"26819563"|"51891326"
"Pasture"|"AUM"||6.5|||||||"26819563"|"51891327"
"Soybeans"|"Bu"||45|||||||"26819563"|"51891328"
"Tobacco"|"Lbs"||2400|||||||"26819563"|"51891329"
"Wheat"|"Bu"||50|||||||"26819563"|"51891330"
"Oats"|"Bu"||60|||||||"26819563"|"51891331"
"Alfalfa hay"|"Tons"||5|||||||"26819564"|"51891332"
"Barley"|"Bu"||85|||||||"26819564"|"51891333"
"Corn"|"Bu"||170|||||||"26819564"|"51891334"
"Corn silage"|"Tons"||30|||||||"26819564"|"51891335"
"Grass-legume hay"|"Tons"||3.5|||||||"26819564"|"51891336"
"Pasture"|"AUM"||10.5|||||||"26819564"|"51891337"
"Soybeans"|"Bu"||70|||||||"26819564"|"51891338"
"Tobacco"|"Lbs"||2500|||||||"26819564"|"51891339"
"Wheat"|"Bu"||75|||||||"26819564"|"51891340"
"Oats"|"Bu"||80|||||||"26819564"|"51891341"
"Alfalfa hay"|"Tons"||3.5|||||||"26819565"|"51891342"
"Barley"|"Bu"||65|||||||"26819565"|"51891343"
"Corn"|"Bu"||125|||||||"26819565"|"51891344"
"Corn silage"|"Tons"||25|||||||"26819565"|"51891345"
"Grass-legume hay"|"Tons"||3|||||||"26819565"|"51891346"
"Pasture"|"AUM"||6.5|||||||"26819565"|"51891347"
"Soybeans"|"Bu"||50|||||||"26819565"|"51891348"
"Tobacco"|"Lbs"||2300|||||||"26819565"|"51891349"
"Wheat"|"Bu"||55|||||||"26819565"|"51891350"
"Oats"|"Bu"||70|||||||"26819565"|"51891351"
"Alfalfa hay"|"Tons"||3.5|||||||"26819566"|"51891352"
"Barley"|"Bu"||70|||||||"26819566"|"51891353"
"Corn"|"Bu"||140|||||||"26819566"|"51891354"
"Corn silage"|"Tons"||25|||||||"26819566"|"51891355"
"Grass-legume hay"|"Tons"||3|||||||"26819566"|"51891356"
"Pasture"|"AUM"||8.5|||||||"26819566"|"51891357"
"Soybeans"|"Bu"||55|||||||"26819566"|"51891358"
"Wheat"|"Bu"||65|||||||"26819566"|"51891359"
"Oats"|"Bu"||65|||||||"26819566"|"51891360"
"Corn"|"Bu"||90|||||||"26819567"|"51891361"
"Corn silage"|"Tons"||18|||||||"26819567"|"51891362"
"Grass-legume hay"|"Tons"||2.5|||||||"26819567"|"51891363"
"Oats"|"Bu"||60|||||||"26819567"|"51891364"
"Pasture"|"AUM"||5|||||||"26819567"|"51891365"
"Wheat"|"Bu"||30|||||||"26819567"|"51891366"
"Soybeans"|"Bu"||25|||||||"26819567"|"51891367"
"Alfalfa hay"|"Tons"||5.5|||||||"26819568"|"51891368"
"Corn"|"Bu"||120|||||||"26819568"|"51891369"
"Corn silage"|"Tons"||26|||||||"26819568"|"51891370"
"Grass-legume hay"|"Tons"||3.5|||||||"26819568"|"51891371"
"Oats"|"Bu"||80|||||||"26819568"|"51891372"
"Wheat"|"Bu"||50|||||||"26819568"|"51891373"
"Pasture"|"AUM"||10.5|||||||"26819568"|"51891374"
"Barley"|"Bu"||80|||||||"26819568"|"51891375"
"Soybeans"|"Bu"||65|||||||"26819568"|"51891376"
"Alfalfa hay"|"Tons"||4.5|||||||"26819569"|"51891377"
"Corn"|"Bu"||120|||||||"26819569"|"51891378"
"Corn silage"|"Tons"||25|||||||"26819569"|"51891379"
"Grass-legume hay"|"Tons"||3.5|||||||"26819569"|"51891380"
"Pasture"|"AUM"||8|||||||"26819569"|"51891381"
"Soybeans"|"Bu"||45|||||||"26819569"|"51891382"
"Wheat"|"Bu"||40|||||||"26819569"|"51891383"
"Oats"|"Bu"||70|||||||"26819569"|"51891384"
"Barley"|"Bu"||60|||||||"26819569"|"51891385"
"Corn"|"Bu"||100|||||||"26819570"|"51891386"
"Corn silage"|"Tons"||20|||||||"26819570"|"51891387"
"Oats"|"Bu"||70|||||||"26819570"|"51891388"
"Pasture"|"AUM"||6.5|||||||"26819570"|"51891389"
"Wheat"|"Bu"||55|||||||"26819570"|"51891390"
"Soybeans"|"Bu"||50|||||||"26819570"|"51891391"
"Grass-legume hay"|"Tons"||3.5|||||||"26819570"|"51891392"
"Barley"|"Bu"||45|||||||"26819570"|"51891393"
"Corn"|"Bu"||125|||||||"26819745"|"51892454"
"Corn silage"|"Tons"||17|||||||"26819745"|"51892455"
"Grass-legume hay"|"Tons"||2.5|||||||"26819745"|"51892456"
"Oats"|"Bu"||60|||||||"26819745"|"51892457"
"Pasture"|"AUM"||5|||||||"26819745"|"51892458"
"Soybeans"|"Bu"||30|||||||"26819745"|"51892459"
"Wheat"|"Bu"||40|||||||"26819745"|"51892460"
"Alfalfa hay"|"Tons"||3|||||||"26819745"|"51892461"
"Alfalfa hay"|"Tons"||5|||||||"26819746"|"51892462"
"Barley"|"Bu"||75|||||||"26819746"|"51892463"
"Corn"|"Bu"||150|||||||"26819746"|"51892464"
"Corn silage"|"Tons"||30|||||||"26819746"|"51892465"
"Grass-legume hay"|"Tons"||3.5|||||||"26819746"|"51892466"
"Pasture"|"AUM"||9.5|||||||"26819746"|"51892467"
"Soybeans"|"Bu"||60|||||||"26819746"|"51892468"
"Tobacco"|"Lbs"||2300|||||||"26819746"|"51892469"
"Wheat"|"Bu"||70|||||||"26819746"|"51892470"
"Oats"|"Bu"||80|||||||"26819746"|"51892471"
"Corn"|"Bu"||125|||||||"26819747"|"51892472"
"Corn silage"|"Tons"||17|||||||"26819747"|"51892473"
"Grass-legume hay"|"Tons"||2.5|||||||"26819747"|"51892474"
"Oats"|"Bu"||60|||||||"26819747"|"51892475"
"Pasture"|"AUM"||5|||||||"26819747"|"51892476"
"Soybeans"|"Bu"||30|||||||"26819747"|"51892477"
"Alfalfa hay"|"Tons"||3|||||||"26819747"|"51892478"
"Wheat"|"Bu"||40|||||||"26819747"|"51892479"
"Alfalfa hay"|"Tons"||4|||||||"26819748"|"51892480"
"Barley"|"Bu"||70|||||||"26819748"|"51892481"
"Corn"|"Bu"||140|||||||"26819748"|"51892482"
"Corn silage"|"Tons"||25|||||||"26819748"|"51892483"
"Grass-legume hay"|"Tons"||3|||||||"26819748"|"51892484"
"Pasture"|"AUM"||8.5|||||||"26819748"|"51892485"
"Soybeans"|"Bu"||55|||||||"26819748"|"51892486"
"Tobacco"|"Lbs"||2200|||||||"26819748"|"51892487"
"Wheat"|"Bu"||65|||||||"26819748"|"51892488"
"Oats"|"Bu"||70|||||||"26819748"|"51892489"
"Corn"|"Bu"||125|||||||"26819749"|"51892490"
"Corn silage"|"Tons"||17|||||||"26819749"|"51892491"
"Grass-legume hay"|"Tons"||2.5|||||||"26819749"|"51892492"
"Oats"|"Bu"||60|||||||"26819749"|"51892493"
"Pasture"|"AUM"||5|||||||"26819749"|"51892494"
"Soybeans"|"Bu"||30|||||||"26819749"|"51892495"
"Wheat"|"Bu"||40|||||||"26819749"|"51892496"
"Alfalfa hay"|"Tons"||3|||||||"26819749"|"51892497"
"Alfalfa hay"|"Tons"||3.5|||||||"26819750"|"51892498"
"Barley"|"Bu"||65|||||||"26819750"|"51892499"
"Corn"|"Bu"||125|||||||"26819750"|"51892500"
"Corn silage"|"Tons"||25|||||||"26819750"|"51892501"
"Grass-legume hay"|"Tons"||2.5|||||||"26819750"|"51892502"
"Pasture"|"AUM"||8|||||||"26819750"|"51892503"
"Soybeans"|"Bu"||50|||||||"26819750"|"51892504"
"Wheat"|"Bu"||55|||||||"26819750"|"51892505"
"Oats"|"Bu"||60|||||||"26819750"|"51892506"
"Oats"|"Bu"||65|||||||"26819751"|"51892507"
"Alfalfa hay"|"Tons"||4|||||||"26819751"|"51892508"
"Barley"|"Bu"||60|||||||"26819751"|"51892509"
"Corn"|"Bu"||120|||||||"26819751"|"51892510"
"Corn silage"|"Tons"||20|||||||"26819751"|"51892511"
"Grass-legume hay"|"Tons"||3|||||||"26819751"|"51892512"
"Pasture"|"AUM"||7|||||||"26819751"|"51892513"
"Soybeans"|"Bu"||50|||||||"26819751"|"51892514"
"Tobacco"|"Lbs"||2100|||||||"26819751"|"51892515"
"Wheat"|"Bu"||55|||||||"26819751"|"51892516"
"Alfalfa hay"|"Tons"||3.5|||||||"26819752"|"51892517"
"Oats"|"Bu"||60|||||||"26819752"|"51892518"
"Barley"|"Bu"||60|||||||"26819752"|"51892519"
"Corn"|"Bu"||115|||||||"26819752"|"51892520"
"Corn silage"|"Tons"||24|||||||"26819752"|"51892521"
"Grass-legume hay"|"Tons"||3|||||||"26819752"|"51892522"
"Pasture"|"AUM"||5.5|||||||"26819752"|"51892523"
"Soybeans"|"Bu"||50|||||||"26819752"|"51892524"
"Wheat"|"Bu"||55|||||||"26819752"|"51892525"
"Corn"|"Bu"||80|||||||"26819753"|"51892526"
"Grass-legume hay"|"Tons"||2.5|||||||"26819753"|"51892527"
"Pasture"|"AUM"||4.9|||||||"26819753"|"51892528"
"Soybeans"|"Bu"||30|||||||"26819753"|"51892529"
"Corn silage"|"Tons"||17|||||||"26819753"|"51892530"
"Oats"|"Bu"||60|||||||"26819753"|"51892531"
"Wheat"|"Bu"||40|||||||"26819753"|"51892532"
"Corn"|"Bu"||80|||||||"26819754"|"51892533"
"Grass-legume hay"|"Tons"||2.5|||||||"26819754"|"51892534"
"Pasture"|"AUM"||4.9|||||||"26819754"|"51892535"
"Soybeans"|"Bu"||30|||||||"26819754"|"51892536"
"Corn silage"|"Tons"||17|||||||"26819754"|"51892537"
"Oats"|"Bu"||60|||||||"26819754"|"51892538"
"Wheat"|"Bu"||40|||||||"26819754"|"51892539"
"Oats"|"Bu"||60|||||||"26819755"|"51892540"
"Alfalfa hay"|"Tons"||3|||||||"26819755"|"51892541"
"Barley"|"Bu"||60|||||||"26819755"|"51892542"
"Corn"|"Bu"||115|||||||"26819755"|"51892543"
"Corn silage"|"Tons"||19|||||||"26819755"|"51892544"
"Grass-legume hay"|"Tons"||2.5|||||||"26819755"|"51892545"
"Pasture"|"AUM"||6|||||||"26819755"|"51892546"
"Soybeans"|"Bu"||50|||||||"26819755"|"51892547"
"Tobacco"|"Lbs"||2100|||||||"26819755"|"51892548"
"Wheat"|"Bu"||55|||||||"26819755"|"51892549"
"Alfalfa hay"|"Tons"||3|||||||"26819756"|"51892550"
"Oats"|"Bu"||55|||||||"26819756"|"51892551"
"Barley"|"Bu"||55|||||||"26819756"|"51892552"
"Corn"|"Bu"||110|||||||"26819756"|"51892553"
"Corn silage"|"Tons"||23|||||||"26819756"|"51892554"
"Grass-legume hay"|"Tons"||3|||||||"26819756"|"51892555"
"Pasture"|"AUM"||5.5|||||||"26819756"|"51892556"
"Soybeans"|"Bu"||45|||||||"26819756"|"51892557"
"Wheat"|"Bu"||50|||||||"26819756"|"51892558"
"Alfalfa hay"|"Tons"||3.5|||||||"26819757"|"51892559"
"Barley"|"Bu"||65|||||||"26819757"|"51892560"
"Corn"|"Bu"||125|||||||"26819757"|"51892561"
"Corn silage"|"Tons"||25|||||||"26819757"|"51892562"
"Grass-legume hay"|"Tons"||3|||||||"26819757"|"51892563"
"Pasture"|"AUM"||6.5|||||||"26819757"|"51892564"
"Soybeans"|"Bu"||50|||||||"26819757"|"51892565"
"Tobacco"|"Lbs"||2300|||||||"26819757"|"51892566"
"Wheat"|"Bu"||55|||||||"26819757"|"51892567"
"Corn silage"|"Tons"||30|||||||"26819758"|"51892568"
"Grass-legume hay"|"Tons"||3.5|||||||"26819758"|"51892569"
"Pasture"|"AUM"||10.5|||||||"26819758"|"51892570"
"Soybeans"|"Bu"||70|||||||"26819758"|"51892571"
"Tobacco"|"Lbs"||2500|||||||"26819758"|"51892572"
"Wheat"|"Bu"||75|||||||"26819758"|"51892573"
"Alfalfa hay"|"Tons"||4.5|||||||"26819758"|"51892574"
"Barley"|"Bu"||85|||||||"26819758"|"51892575"
"Corn"|"Bu"||170|||||||"26819758"|"51892576"
"Tobacco"|"Lbs"||2500|||||||"26819759"|"51892577"
"Wheat"|"Bu"||75|||||||"26819759"|"51892578"
"Alfalfa hay"|"Tons"||5.5|||||||"26819759"|"51892579"
"Barley"|"Bu"||85|||||||"26819759"|"51892580"
"Corn"|"Bu"||170|||||||"26819759"|"51892581"
"Corn silage"|"Tons"||30|||||||"26819759"|"51892582"
"Grass-legume hay"|"Tons"||3.5|||||||"26819759"|"51892583"
"Pasture"|"AUM"||10.5|||||||"26819759"|"51892584"
"Soybeans"|"Bu"||70|||||||"26819759"|"51892585"
"Alfalfa hay"|"Tons"||5|||||||"26819760"|"51892586"
"Barley"|"Bu"||85|||||||"26819760"|"51892587"
"Corn"|"Bu"||170|||||||"26819760"|"51892588"
"Corn silage"|"Tons"||30|||||||"26819760"|"51892589"
"Grass-legume hay"|"Tons"||3.5|||||||"26819760"|"51892590"
"Pasture"|"AUM"||10.5|||||||"26819760"|"51892591"
"Soybeans"|"Bu"||70|||||||"26819760"|"51892592"
"Tobacco"|"Lbs"||2500|||||||"26819760"|"51892593"
"Wheat"|"Bu"||75|||||||"26819760"|"51892594"
"Alfalfa hay"|"Tons"||3.5|||||||"26819761"|"51892595"
"Barley"|"Bu"||55|||||||"26819761"|"51892596"
"Corn"|"Bu"||115|||||||"26819761"|"51892597"
"Corn silage"|"Tons"||25|||||||"26819761"|"51892598"
"Grass-legume hay"|"Tons"||3|||||||"26819761"|"51892599"
"Pasture"|"AUM"||6.5|||||||"26819761"|"51892600"
"Soybeans"|"Bu"||45|||||||"26819761"|"51892601"
"Tobacco"|"Lbs"||2400|||||||"26819761"|"51892602"
"Wheat"|"Bu"||50|||||||"26819761"|"51892603"
"Alfalfa hay"|"Tons"||3.5|||||||"26819762"|"51892604"
"Barley"|"Bu"||65|||||||"26819762"|"51892605"
"Corn"|"Bu"||125|||||||"26819762"|"51892606"
"Corn silage"|"Tons"||25|||||||"26819762"|"51892607"
"Grass-legume hay"|"Tons"||3|||||||"26819762"|"51892608"
"Pasture"|"AUM"||6.5|||||||"26819762"|"51892609"
"Soybeans"|"Bu"||50|||||||"26819762"|"51892610"
"Tobacco"|"Lbs"||2300|||||||"26819762"|"51892611"
"Wheat"|"Bu"||55|||||||"26819762"|"51892612"
"Alfalfa hay"|"Tons"||5|||||||"26819763"|"51892613"
"Barley"|"Bu"||85|||||||"26819763"|"51892614"
"Corn"|"Bu"||170|||||||"26819763"|"51892615"
"Corn silage"|"Tons"||30|||||||"26819763"|"51892616"
"Grass-legume hay"|"Tons"||3.5|||||||"26819763"|"51892617"
"Pasture"|"AUM"||10.5|||||||"26819763"|"51892618"
"Soybeans"|"Bu"||70|||||||"26819763"|"51892619"
"Tobacco"|"Lbs"||2500|||||||"26819763"|"51892620"
"Wheat"|"Bu"||75|||||||"26819763"|"51892621"
"Tobacco"|"Lbs"||2500|||||||"26819764"|"51892622"
"Wheat"|"Bu"||75|||||||"26819764"|"51892623"
"Alfalfa hay"|"Tons"||5.5|||||||"26819764"|"51892624"
"Barley"|"Bu"||85|||||||"26819764"|"51892625"
"Corn"|"Bu"||170|||||||"26819764"|"51892626"
"Corn silage"|"Tons"||30|||||||"26819764"|"51892627"
"Grass-legume hay"|"Tons"||3.5|||||||"26819764"|"51892628"
"Pasture"|"AUM"||10.5|||||||"26819764"|"51892629"
"Soybeans"|"Bu"||70|||||||"26819764"|"51892630"
"Tobacco"|"Lbs"||2500|||||||"26819765"|"51892631"
"Wheat"|"Bu"||75|||||||"26819765"|"51892632"
"Alfalfa hay"|"Tons"||4.5|||||||"26819765"|"51892633"
"Barley"|"Bu"||85|||||||"26819765"|"51892634"
"Corn"|"Bu"||170|||||||"26819765"|"51892635"
"Corn silage"|"Tons"||30|||||||"26819765"|"51892636"
"Grass-legume hay"|"Tons"||3.5|||||||"26819765"|"51892637"
"Pasture"|"AUM"||10.5|||||||"26819765"|"51892638"
"Soybeans"|"Bu"||70|||||||"26819765"|"51892639"
"Alfalfa hay"|"Tons"||3.5|||||||"26819766"|"51892640"
"Barley"|"Bu"||55|||||||"26819766"|"51892641"
"Corn"|"Bu"||115|||||||"26819766"|"51892642"
"Corn silage"|"Tons"||25|||||||"26819766"|"51892643"
"Grass-legume hay"|"Tons"||3|||||||"26819766"|"51892644"
"Pasture"|"AUM"||6.5|||||||"26819766"|"51892645"
"Soybeans"|"Bu"||45|||||||"26819766"|"51892646"
"Tobacco"|"Lbs"||2400|||||||"26819766"|"51892647"
"Wheat"|"Bu"||50|||||||"26819766"|"51892648"
"Alfalfa hay"|"Tons"||3.5|||||||"26819767"|"51892649"
"Barley"|"Bu"||65|||||||"26819767"|"51892650"
"Corn"|"Bu"||125|||||||"26819767"|"51892651"
"Corn silage"|"Tons"||25|||||||"26819767"|"51892652"
"Grass-legume hay"|"Tons"||3|||||||"26819767"|"51892653"
"Pasture"|"AUM"||6.5|||||||"26819767"|"51892654"
"Soybeans"|"Bu"||50|||||||"26819767"|"51892655"
"Tobacco"|"Lbs"||2300|||||||"26819767"|"51892656"
"Wheat"|"Bu"||55|||||||"26819767"|"51892657"
"Tobacco"|"Lbs"||2500|||||||"26819768"|"51892658"
"Wheat"|"Bu"||75|||||||"26819768"|"51892659"
"Alfalfa hay"|"Tons"||5.5|||||||"26819768"|"51892660"
"Barley"|"Bu"||85|||||||"26819768"|"51892661"
"Corn"|"Bu"||170|||||||"26819768"|"51892662"
"Corn silage"|"Tons"||30|||||||"26819768"|"51892663"
"Grass-legume hay"|"Tons"||3.5|||||||"26819768"|"51892664"
"Pasture"|"AUM"||10.5|||||||"26819768"|"51892665"
